MRPL,293.15,74219.267,0.00394978301254309,3,25
TODD,749.0,74219.267,0.0100917191758307,3,25
TUAR,136.05,74219.267,0.00183308196778607,3,25
NAPJ,214.75,74219.267,0.00289345352871782,3,25
CTCT,1218.27,74715.6385,0.0163054217893085,3,24
GENE,5256.31,74715.6385,0.0703508677102452,3,24
MRPL,293.2,74715.6385,0.00392421193054517,3,24
TODD,738.52,74715.6385,0.00988440994183567,3,24
TUAR,137.35,74715.6385,0.00183830323554017,3,24
NAPJ,214.85,74715.6385,0.00287556934951443,3,24
CTCT,1213.54,74926.825,0.0161963355580595,3,23
GENE,5273.42,74926.825,0.0703809349989139,3,23
MRPL,295.25,74926.825,0.00394051129218407,3,23
TODD,740.02,74926.825,0.00987656957304677,3,23
TUAR,138.4,74926.825,0.00184713552189086,3,23
NAPJ,215.0,74926.825,0.00286946630929577,3,23
CTCT,1220.92,75012.989,0.0162761145273121,3,22
GENE,5260.04,75012.989,0.0701217225192826,3,22
MRPL,296.45,75012.989,0.00395198223603648,3,22
TODD,741.83,75012.989,0.00988935396241843,3,22
TUAR,139.2,75012.989,0.00185567862120519,3,22
NAPJ,215.15,75012.989,0.00286816993787569,3,22
CTCT,1240.17,75300.1925,0.0164696790117768,3,21
GENE,5300.88,75300.1925,0.0703966327841725,3,21
MRPL,296.7,75300.1925,0.00394022897086219,3,21
TODD,743.59,75300.1925,0.00987500795565695,3,21
TUAR,140.35,75300.1925,0.00186387305716383,3,21
NAPJ,215.25,75300.1925,0.0028585584293161,3,21
CTCT,1208.04,75618.603,0.0159754339815032,3,20
GENE,5324.34,75618.603,0.0704104517773226,3,20
MRPL,296.95,75618.603,0.00392694374425299,3,20
TODD,745.9,75618.603,0.00986397487401348,3,20
TUAR,141.45,75618.603,0.00187057145184235,3,20
NAPJ,215.35,75618.603,0.00284784420045422,3,20
CTCT,1211.25,75782.4725,0.0159832473135526,3,19
GENE,5296.8,75782.4725,0.0698947899859034,3,19
MRPL,297.0,75782.4725,0.00391911203477823,3,19
TODD,760.1,75782.4725,0.0100300237630806,3,19
TUAR,142.35,75782.4725,0.00187840268737603,3,19
NAPJ,215.4,75782.4725,0.00284234589997047,3,19
CTCT,1201.49,75499.1785,0.0159139479908381,3,18
GENE,5292.21,75499.1785,0.0700962593917495,3,18
MRPL,297.1,75499.1785,0.00393514215522226,3,18
TODD,749.8,75499.1785,0.00993123388753164,3,18
TUAR,142.75,75499.1785,0.00189074904967343,3,18
NAPJ,215.35,75499.1785,0.00285234891661768,3,18
CTCT,1196.74,75323.0425,0.0158880995812138,3,17
GENE,5250.83,75323.0425,0.0697108059595442,3,17
MRPL,297.25,75323.0425,0.00394633554532798,3,17
TODD,752.81,75323.0425,0.0099944183746959,3,17
TUAR,143.05,75323.0425,0.00189915323720494,3,17
NAPJ,215.3,75323.0425,0.00285835506445455,3,17
