CPK0111,CKHK,RPS,04/09/2018,2,45574.72
CPK0111,CKHK,RPS,04/09/2018,3,43291.83
CPK0111,CKHK,RPS,04/09/2018,4,41731.06
CPK0111,CKHK,RPS,04/09/2018,5,40736.00
CPK0111,CKHK,RPS,04/09/2018,6,40025.75
CPK0111,CKHK,RPS,04/09/2018,7,39595.75
CPK0111,CKHK,RPS,04/09/2018,8,39432.96
CPK0111,CKHK,RPS,04/09/2018,9,40007.59
CPK0111,CKHK,RPS,04/09/2018,10,40925.25
CPK0111,CKHK,RPS,04/09/2018,11,43676.28
CPK0111,CKHK,RPS,04/09/2018,12,49112.10
CPK0111,CKHK,RPS,04/09/2018,13,60118.73
CPK0111,CKHK,RPS,04/09/2018,14,72759.46
CPK0111,CKHK,RPS,04/09/2018,15,84988.79
CPK0111,CKHK,RPS,04/09/2018,16,90784.01
CPK0111,CKHK,RPS,04/09/2018,17,90543.32
CPK0111,CKHK,RPS,04/09/2018,18,87213.54
CPK0111,CKHK,RPS,04/09/2018,19,85861.84
CPK0111,CKHK,RPS,04/09/2018,20,83767.92
CPK0111,CKHK,RPS,04/09/2018,21,82109.26
CPK0111,CKHK,RPS,04/09/2018,22,81124.12
CPK0111,CKHK,RPS,04/09/2018,23,80292.89
CPK0111,CKHK,RPS,04/09/2018,24,79798.21
CPK0111,CKHK,RPS,04/09/2018,25,79668.54
CPK0111,CKHK,RPS,04/09/2018,26,79318.97
CPK0111,CKHK,RPS,04/09/2018,27,79487.15
CPK0111,CKHK,RPS,04/09/2018,28,77656.84
CPK0111,CKHK,RPS,04/09/2018,29,76334.05
CPK0111,CKHK,RPS,04/09/2018,30,75398.28
CPK0111,CKHK,RPS,04/09/2018,31,75442.37
CPK0111,CKHK,RPS,04/09/2018,32,78888.73
CPK0111,CKHK,RPS,04/09/2018,33,83036.14
CPK0111,CKHK,RPS,04/09/2018,34,87101.61
CPK0111,CKHK,RPS,04/09/2018,35,94064.04
CPK0111,CKHK,RPS,04/09/2018,36,102582.43
CPK0111,CKHK,RPS,04/09/2018,37,108590.45
CPK0111,CKHK,RPS,04/09/2018,38,110521.15
CPK0111,CKHK,RPS,04/09/2018,39,108359.43
CPK0111,CKHK,RPS,04/09/2018,40,105160.24
CPK0111,CKHK,RPS,04/09/2018,41,103687.86
CPK0111,CKHK,RPS,04/09/2018,42,98156.91
CPK0111,CKHK,RPS,04/09/2018,43,91572.55
CPK0111,CKHK,RPS,04/09/2018,44,86252.43
CPK0111,CKHK,RPS,04/09/2018,45,77685.74
CPK0111,CKHK,RPS,04/09/2018,46,67210.37
CPK0111,CKHK,RPS,04/09/2018,47,59279.83
CPK0111,CKHK,RPS,04/09/2018,48,52761.99
CPK0111,CKHK,RPS,05/09/2018,1,48033.61
CPK0111,CKHK,RPS,05/09/2018,2,44678.54
CPK0111,CKHK,RPS,05/09/2018,3,42431.64
CPK0111,CKHK,RPS,05/09/2018,4,40757.53
CPK0111,CKHK,RPS,05/09/2018,5,39616.14
CPK0111,CKHK,RPS,05/09/2018,6,38725.78
CPK0111,CKHK,RPS,05/09/2018,7,38458.36
CPK0111,CKHK,RPS,05/09/2018,8,38509.79
CPK0111,CKHK,RPS,05/09/2018,9,39125.82
CPK0111,CKHK,RPS,05/09/2018,10,39981.96
CPK0111,CKHK,RPS,05/09/2018,11,42945.95
CPK0111,CKHK,RPS,05/09/2018,12,48053.27
CPK0111,CKHK,RPS,05/09/2018,13,59150.73
CPK0111,CKHK,RPS,05/09/2018,14,71211.70
CPK0111,CKHK,RPS,05/09/2018,15,83165.98
CPK0111,CKHK,RPS,05/09/2018,16,88837.07
CPK0111,CKHK,RPS,05/09/2018,17,88628.18
CPK0111,CKHK,RPS,05/09/2018,18,83863.08
CPK0111,CKHK,RPS,05/09/2018,19,82072.84
CPK0111,CKHK,RPS,05/09/2018,20,79467.60
CPK0111,CKHK,RPS,05/09/2018,21,77526.89
CPK0111,CKHK,RPS,05/09/2018,22,75257.77
CPK0111,CKHK,RPS,05/09/2018,23,73631.04
CPK0111,CKHK,RPS,05/09/2018,24,72619.58
CPK0111,CKHK,RPS,05/09/2018,25,71968.27
CPK0111,CKHK,RPS,05/09/2018,26,70901.34
CPK0111,CKHK,RPS,05/09/2018,27,71090.82
CPK0111,CKHK,RPS,05/09/2018,28,70292.78
CPK0111,CKHK,RPS,05/09/2018,29,69369.62
CPK0111,CKHK,RPS,05/09/2018,30,68461.85
CPK0111,CKHK,RPS,05/09/2018,31,68735.76
CPK0111,CKHK,RPS,05/09/2018,32,71687.06
CPK0111,CKHK,RPS,05/09/2018,33,75213.70
CPK0111,CKHK,RPS,05/09/2018,34,81319.93
CPK0111,CKHK,RPS,05/09/2018,35,89680.70
CPK0111,CKHK,RPS,05/09/2018,36,98823.81
CPK0111,CKHK,RPS,05/09/2018,37,104568.74
CPK0111,CKHK,RPS,05/09/2018,38,107616.26
CPK0111,CKHK,RPS,05/09/2018,39,106290.22
CPK0111,CKHK,RPS,05/09/2018,40,103760.55
CPK0111,CKHK,RPS,05/09/2018,41,100454.16
CPK0111,CKHK,RPS,05/09/2018,42,96348.21
CPK0111,CKHK,RPS,05/09/2018,43,90965.09
CPK0111,CKHK,RPS,05/09/2018,44,83217.06
CPK0111,CKHK,RPS,05/09/2018,45,74345.12
CPK0111,CKHK,RPS,05/09/2018,46,65119.34
CPK0111,CKHK,RPS,05/09/2018,47,57783.39
CPK0111,CKHK,RPS,05/09/2018,48,51925.82
CPK0111,CKHK,RPS,06/09/2018,1,47516.19
CPK0111,CKHK,RPS,06/09/2018,2,44019.91
CPK0111,CKHK,RPS,06/09/2018,3,41775.66
CPK0111,CKHK,RPS,06/09/2018,4,40172.11
CPK0111,CKHK,RPS,06/09/2018,5,39172.39
CPK0111,CKHK,RPS,06/09/2018,6,38354.34
CPK0111,CKHK,RPS,06/09/2018,7,37962.77
CPK0111,CKHK,RPS,06/09/2018,8,37881.12
CPK0111,CKHK,RPS,06/09/2018,9,38527.05
CPK0111,CKHK,RPS,06/09/2018,10,39508.98
CPK0111,CKHK,RPS,06/09/2018,11,42426.32
CPK0111,CKHK,RPS,06/09/2018,12,47584.84
CPK0111,CKHK,RPS,06/09/2018,13,58450.92
CPK0111,CKHK,RPS,06/09/2018,14,69916.66
CPK0111,CKHK,RPS,06/09/2018,15,81431.54
CPK0111,CKHK,RPS,06/09/2018,16,86755.61
CPK0111,CKHK,RPS,06/09/2018,17,85738.95
CPK0111,CKHK,RPS,06/09/2018,18,82428.99
CPK0111,CKHK,RPS,06/09/2018,19,80551.61
CPK0111,CKHK,RPS,06/09/2018,20,78389.86
CPK0111,CKHK,RPS,06/09/2018,21,76579.77
CPK0111,CKHK,RPS,06/09/2018,22,75436.33
CPK0111,CKHK,RPS,06/09/2018,23,74904.11
CPK0111,CKHK,RPS,06/09/2018,24,74122.18
CPK0111,CKHK,RPS,06/09/2018,25,73414.95
CPK0111,CKHK,RPS,06/09/2018,26,72303.97
CPK0111,CKHK,RPS,06/09/2018,27,71929.42
CPK0111,CKHK,RPS,06/09/2018,28,70546.51
CPK0111,CKHK,RPS,06/09/2018,29,69468.77
CPK0111,CKHK,RPS,06/09/2018,30,68434.79
CPK0111,CKHK,RPS,06/09/2018,31,68678.22
CPK0111,CKHK,RPS,06/09/2018,32,71705.58
CPK0111,CKHK,RPS,06/09/2018,33,75075.41
CPK0111,CKHK,RPS,06/09/2018,34,79925.91
CPK0111,CKHK,RPS,06/09/2018,35,86926.13
CPK0111,CKHK,RPS,06/09/2018,36,95113.15
CPK0111,CKHK,RPS,06/09/2018,37,102646.02
CPK0111,CKHK,RPS,06/09/2018,38,106524.07
CPK0111,CKHK,RPS,06/09/2018,39,106066.54
CPK0111,CKHK,RPS,06/09/2018,40,104125.56
CPK0111,CKHK,RPS,06/09/2018,41,101523.33
CPK0111,CKHK,RPS,06/09/2018,42,97328.89
CPK0111,CKHK,RPS,06/09/2018,43,91543.68
CPK0111,CKHK,RPS,06/09/2018,44,84225.91
CPK0111,CKHK,RPS,06/09/2018,45,75797.49
CPK0111,CKHK,RPS,06/09/2018,46,66312.24
CPK0111,CKHK,RPS,06/09/2018,47,58963.78
CPK0111,CKHK,RPS,06/09/2018,48,52807.61
CPK0111,CKHK,RPS,07/09/2018,1,47974.90
CPK0111,CKHK,RPS,07/09/2018,2,44576.03
CPK0111,CKHK,RPS,07/09/2018,3,42288.46
CPK0111,CKHK,RPS,07/09/2018,4,40591.86
CPK0111,CKHK,RPS,07/09/2018,5,39256.55
CPK0111,CKHK,RPS,07/09/2018,6,38610.26
CPK0111,CKHK,RPS,07/09/2018,7,38245.07
CPK0111,CKHK,RPS,07/09/2018,8,38171.56
CPK0111,CKHK,RPS,07/09/2018,9,38651.16
CPK0111,CKHK,RPS,07/09/2018,10,39708.54
CPK0111,CKHK,RPS,07/09/2018,11,42472.90
CPK0111,CKHK,RPS,07/09/2018,12,47303.52
CPK0111,CKHK,RPS,07/09/2018,13,57822.68
CPK0111,CKHK,RPS,07/09/2018,14,69352.58
CPK0111,CKHK,RPS,07/09/2018,15,80971.42
CPK0111,CKHK,RPS,07/09/2018,16,87244.32
CPK0111,CKHK,RPS,07/09/2018,17,87488.80
CPK0111,CKHK,RPS,07/09/2018,18,84846.58
CPK0111,CKHK,RPS,07/09/2018,19,82979.01
CPK0111,CKHK,RPS,07/09/2018,20,81017.35
CPK0111,CKHK,RPS,07/09/2018,21,79053.98
CPK0111,CKHK,RPS,07/09/2018,22,77742.78
CPK0111,CKHK,RPS,07/09/2018,23,76683.81
CPK0111,CKHK,RPS,07/09/2018,24,75461.57
CPK0111,CKHK,RPS,07/09/2018,25,74525.29
CPK0111,CKHK,RPS,07/09/2018,26,73393.71
CPK0111,CKHK,RPS,07/09/2018,27,73364.00
CPK0111,CKHK,RPS,07/09/2018,28,72261.91
CPK0111,CKHK,RPS,07/09/2018,29,71299.65
CPK0111,CKHK,RPS,07/09/2018,30,70789.30
CPK0111,CKHK,RPS,07/09/2018,31,70745.13
CPK0111,CKHK,RPS,07/09/2018,32,73381.15
CPK0111,CKHK,RPS,07/09/2018,33,76406.15
CPK0111,CKHK,RPS,07/09/2018,34,80327.84
CPK0111,CKHK,RPS,07/09/2018,35,85287.03
CPK0111,CKHK,RPS,07/09/2018,36,91292.64
